"Step","paper-pbt-combined-median-3278916-1 - fitness/mean","paper-pbt-combined-median-3278916-1 - fitness/mean__MIN","paper-pbt-combined-median-3278916-1 - fitness/mean__MAX"
"450","0.585826700180769","0.585826700180769","0.585826700180769"
"451","0.558497157941262","0.558497157941262","0.558497157941262"
"452","0.6167423521478971","0.6167423521478971","0.6167423521478971"
"453","0.5956520905097326","0.5956520905097326","0.5956520905097326"
"454","0.5888584015270074","0.5888584015270074","0.5888584015270074"
"455","0.5855474839607875","0.5855474839607875","0.5855474839607875"
"456","0.572581930210193","0.572581930210193","0.572581930210193"
"457","0.5563015406330426","0.5563015406330426","0.5563015406330426"
"458","0.5999657129247983","0.5999657129247983","0.5999657129247983"
"459","0.5585611330966155","0.5585611330966155","0.5585611330966155"
"460","0.5714795676370462","0.5714795676370462","0.5714795676370462"
"461","0.6218724340200424","0.6218724340200424","0.6218724340200424"
"462","0.5992483938733737","0.5992483938733737","0.5992483938733737"
"463","0.6214558797578017","0.6214558797578017","0.6214558797578017"
"464","0.6161497287452221","0.6161497287452221","0.6161497287452221"
"465","0.5930947691202164","0.5930947691202164","0.5930947691202164"
"466","0.582571578770876","0.582571578770876","0.582571578770876"
"467","0.5750646588702997","0.5750646588702997","0.5750646588702997"
"468","0.5690421665708224","0.5690421665708224","0.5690421665708224"
"469","0.5807068102061749","0.5807068102061749","0.5807068102061749"
"470","0.5651945061981678","0.5651945061981678","0.5651945061981678"
"471","0.6491865513225397","0.6491865513225397","0.6491865513225397"
"472","0.6373130763570468","0.6373130763570468","0.6373130763570468"
"473","0.5738843771318595","0.5738843771318595","0.5738843771318595"
"474","0.5625047055383523","0.5625047055383523","0.5625047055383523"
"475","0.5770999737083912","0.5770999737083912","0.5770999737083912"
"476","0.6101126057406266","0.6101126057406266","0.6101126057406266"
"477","0.5846078266700109","0.5846078266700109","0.5846078266700109"
"478","0.5907680578529835","0.5907680578529835","0.5907680578529835"
"479","0.5701297198732694","0.5701297198732694","0.5701297198732694"
"480","0.5926505071421464","0.5926505071421464","0.5926505071421464"
"481","0.5856776617467403","0.5856776617467403","0.5856776617467403"
"482","0.5873001602788767","0.5873001602788767","0.5873001602788767"
"483","0.5784876393775146","0.5784876393775146","0.5784876393775146"
"484","0.6066217186550299","0.6066217186550299","0.6066217186550299"
"485","0.5743842390676339","0.5743842390676339","0.5743842390676339"
"486","0.616922082255284","0.616922082255284","0.616922082255284"
"487","0.54460439234972","0.54460439234972","0.54460439234972"
"488","0.5825824121634166","0.5825824121634166","0.5825824121634166"
"489","0.5766453204055627","0.5766453204055627","0.5766453204055627"
"490","0.5842334652940432","0.5842334652940432","0.5842334652940432"
"491","0.54124160160621","0.54124160160621","0.54124160160621"
"492","0.5764504559338093","0.5764504559338093","0.5764504559338093"
"493","0.5652083319922289","0.5652083319922289","0.5652083319922289"
"494","0.5630323946475982","0.5630323946475982","0.5630323946475982"
"495","0.5582320973277092","0.5582320973277092","0.5582320973277092"
"496","0.5801416533688705","0.5801416533688705","0.5801416533688705"
"497","0.5617324682573478","0.5617324682573478","0.5617324682573478"
"498","0.5671614256997903","0.5671614256997903","0.5671614256997903"
"499","0.5487495956321558","0.5487495956321558","0.5487495956321558"
"500","0.589799240231514","0.589799240231514","0.589799240231514"
